object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,g_mean,i_mean,r_mean,u_mean,y_mean,z_mean,g_max,i_max,r_max,u_max,y_max,z_max,g_std,i_std,r_std,u_std,y_std,z_std,g_count,i_count,r_count,u_count,y_count,z_count,u_decay_time,u_fwd_half_time,u_peak_to_median,u_rise_time,g_rise_time,g_decay_time,g_peak_to_median,r_rise_time,r_decay_time,r_peak_to_median,i_rise_time,i_decay_time,i_peak_to_median,g_fwd_half_time,u_g_ratio,g_r_ratio,blue_slope
amath_gwador_helegnen,0.7056,,0.009,AGN,shield wall  + sworn brother + frozen,split_01,0,0.21309617060472968,0.05658728807272248,-0.22195469199696377,1.112945792647752,0.09279748257368625,0.15490805918309666,3.518939736057925,1.953737729328493,2.8495674609825596,6.701537081635773,3.8098191917650235,1.436578270061919,2.48819370972422,1.2547003593205615,1.61327644817336,4.798512468766482,1.657053532204611,0.8746055092818535,13.0,34.0,36.0,13.0,20.0,24.0,-792.1240000000034,0.0,2.3856936846120615,792.1240000000034,1072.196299999996,-1072.196299999996,47.467838701770134,800.6109999999971,458.30019999999786,-9.077782018410806,316.8495000000039,-316.8495000000039,-5.173877473001935,0.0,1.9044139826626554,1.2348987820968247,0.4367670247638299
amlug_loss_ang,3.45,,0.042,AGN," snake, serpent + snow + iron",split_01,0,-0.9149741242379433,-2.2187413027483696,-0.5011894232764635,1.9295215596781994,-1.647290389497701,-1.6740907530614821,17.105276174384255,35.840345344903724,42.29762141115713,26.995990280214038,9.203879786936477,32.6642842746209,5.9994357787203185,8.37595298911656,10.895503608749234,10.204677007387447,5.032711366498725,8.593850819166605,13.0,24.0,29.0,8.0,14.0,21.0,1426.784799999994,0.0,-17.654728920906898,324.049500000001,328.8860000000059,1117.2449999999953,-5.377377660832704,415.9441000000006,1426.784799999994,-11.872299516253578,401.4343999999983,1765.3438999999998,-9.140773295393062,0.0,1.5782250004470226,0.40440269593611994,0.6103825696945078
amon_imloth_luin,0.7766,,0.055,TDE,"hill, steep-sided mount  +  flowering valley  + blue",split_01,1,0.11703103517617773,0.6846449384300503,0.5085556916540951,-0.06356259631099413,0.8682790443920722,0.7409202195626475,0.931525811707538,3.820748594340331,2.978555091455415,0.21388019882636208,4.460446501536004,4.366450283358763,0.4426630287393457,1.4654113797297446,0.8891634549855694,0.2651190132101207,1.7904168277757695,1.670833404779753,7.0,25.0,31.0,11.0,19.0,26.0,1122.2540999999983,0.0,4.188986313294692,265.92549999999756,707.5080999999991,729.4651999999987,4038.0536198778836,661.1540999999997,758.741399999999,17.07585276234827,768.500199999995,741.6635999999999,16.53555386769733,0.0,0.22959954532967675,0.31274314413332727,-1.0139215621929993
andrann_puig_fern,0.3568,,0.019,SN Ia," age, cycle  +  clean, tidy, neat  + dead",split_01,0,-0.0012817718686288504,0.5377311299493361,0.4339054638301993,0.056107103943756086,0.5776940546437543,0.653065021698849,0.41643213576772925,5.972863472448031,9.760056729553138,2.468291461280619,5.568000687263602,6.781886568256064,0.28964101092113803,1.5234941207870532,1.670271622902334,1.0009978389767853,2.3278855390126894,1.6829828487378857,14.0,37.0,41.0,12.0,20.0,35.0,58.180099999997765,0.0,41.02035125459923,1122.390800000001,1166.0257999999958,-1166.0257999999958,15.311985352351716,1112.6941000000006,55.75589999999647,-322.36664453013043,1122.390800000001,92.11849999999686,68.48093590392877,0.0,5.927093464570332,0.04266693530965187,1.589788985342659
ang_cugu_harad,0.7503,,0.016,AGN,iron + dove + south,split_01,0,0.140979238017344,0.2010762225649403,0.4875708635843363,0.017675541182931336,0.36935163706296215,0.20432635688655545,0.7098133360516676,2.0889002622644433,2.072354583435731,0.5512861104159874,3.1511427920331587,1.6356406668786097,0.3532257650230695,0.8884301754801028,0.7332405098067839,0.45028329610203965,1.6147738505673326,0.8293831534760623,13.0,32.0,36.0,13.0,23.0,22.0,292.6039000000019,0.0,4.219823929102216,773.7124999999942,979.0979000000007,438.9059999999954,36.6941559552468,776.525999999998,427.6519000000044,8.593430337088414,779.3395000000019,970.6573999999964,-9.765464503628905,0.0,0.7766525590472552,0.34251373610857727,-0.19729118238179205
ang_neledh_aith,0.2095,,0.118,SN II,"iron + enter, go in  + point of spear ",split_01,0,0.1288204729648484,1.0261423930279152,0.3494136286198075,0.18465573030323662,0.9083295496974361,0.9698669514651133,1.6760881356207833,5.722593072109388,3.4703505798725156,2.471994318034152,4.012055837123625,5.48385516488903,0.5371462327844254,1.6124841661486589,0.8885453471039529,0.9643993793989655,1.629444945473902,1.4097491491028902,11.0,25.0,25.0,11.0,13.0,15.0,0.0,0.0,614.1718435147203,447.41159999999945,379.96250000000146,103.42179999999644,40340.896822241244,375.4659000000029,137.14629999999306,25.39662078612194,299.0237999999954,155.13270000000193,24.674595132523777,0.0,1.4748505863104424,0.48297233012091056,0.5300544155377986
angos_rusc_curunir,0.215,,0.049,AGN,horror + fox  + wizard,split_01,0,0.3288564648879212,1.1327326341651223,0.9213831536505086,0.5505831923123964,1.0615419771324084,0.8527879563736154,1.0614505088285442,4.16174516882958,3.496705486990189,1.1557242626494373,3.8908329419755034,3.542501915264632,0.5611886558120045,1.333651722646153,1.1211917053144778,0.5037765065390786,1.483553018480742,1.2526393588194111,10.0,40.0,34.0,6.0,20.0,31.0,-31.63470000000234,0.0,1.7235993363330784,770.5322000000015,705.0031000000017,1152.408899999995,4.234002731438531,386.3958999999959,766.012999999999,4.008371878795235,393.1748000000007,779.5708000000013,4.0900691519427435,0.0,1.0888057097149333,0.303556441116744,0.08852202112654951
annon_adab_lossen,2.736,,0.03,AGN,"gate, door  + building, house + snowy",split_01,0,5.127297801691678,2.8922379595467307,3.4771110203983993,5.059351638696175,2.615700522159375,2.1632259645792353,7.517409725268028,4.741439778000894,5.837222262980684,6.882151885892838,4.25702956983818,4.549651665268774,2.111852090441252,1.4373246723019644,1.6182058182256331,3.0678784782951474,1.7363479139167726,1.7226886700608273,6.0,11.0,11.0,3.0,8.0,8.0,0.0,0.0,1.015287065990569,0.0,880.3536000000022,0.0,1.414294158683956,1052.885199999997,0.0,1.4042005037075425,1079.4285000000018,0.0,1.562020817850607,0.0,0.9154938978277497,1.287838034635509,-0.12264279087826237
araf_hub_faun,0.2929,,0.012,SN Ia,"wolf + harbour, haven, small landlocked bay  + cloud",split_01,0,0.10227368721682752,0.08340247570391039,0.0046859290783670075,-0.02745443451988727,-0.0042949784249060406,0.05632503364136488,4.9959820612107855,5.5899304704279675,6.195274503855629,2.48276787126242,5.889811573986303,4.81376789739544,0.879351185815975,0.8963211901269632,0.6964611063955636,0.5404223717354015,1.6029397341594567,0.6596686202794199,118.0,126.0,124.0,102.0,129.0,120.0,998.7595000000001,0.0,-42.061121337674265,363.786500000002,299.84829999999783,1086.9501999999993,-85.69683134917688,282.2100999999966,1073.7215999999971,-68.78864918188768,282.21020000000135,1084.7453999999998,-67.59110752692509,0.0,0.49695192483166556,0.806416889829925,-1.7701389599713135
aras_ryn_manadh,0.3513,,0.03,SN Ia,"deer + hound of chase  + final end, fate, fortune",split_01,0,0.37829493975603506,0.2954158645488769,0.3069263598483546,-0.0038933648566488923,-0.05982193712536771,0.441297096384766,4.352447902264986,5.850833617481308,6.742017373976878,1.0077494659053037,5.202665400202602,4.126520289078783,1.2676802223491404,1.257186946279869,1.388940127987166,0.4223841412266825,1.6315080783293263,1.0942148998985746,12.0,47.0,43.0,16.0,25.0,40.0,359.302300000003,0.0,-132.35924252849512,1090.1282999999967,0.0,-975.2493000000031,0.0,4.888500000000931,-1063.2416999999987,0.0,1095.0167999999976,439.9621000000043,161.91509868226487,0.0,0.23153571810100188,0.645569598110017,-1.9790244195427245
badhor_graw_aiglos,1.206,,0.013,AGN,"judge + bear + plant, bush",split_01,0,0.26798675903450364,0.3171390576873198,0.3282949014389107,0.310836205095829,0.21058463676854292,0.3625500925510814,0.7960783848335817,1.1493787513088538,1.1369973273172425,0.6716487314414453,2.7917363590175164,1.2728577085761186,0.37654043800323334,0.6044984542647686,0.6420666320984635,0.2807629067524938,1.3771173788629705,0.7182654746238031,7.0,24.0,19.0,5.0,13.0,22.0,387.56269999999495,0.0,5.127663135794164,1121.3907000000036,1143.6278999999995,-403.4464999999982,3.501599182534549,737.0046000000002,-737.0046000000002,1.838201010843913,752.8882999999987,-752.8882999999987,2.9747251476040364,0.0,0.8436861336468942,0.7001523787115081,-0.18930036090835392
badhor_magol_merilin,1.429,,0.062,AGN,judge + sword + nightingale,split_01,0,2.4410365352939616,1.49196417991432,1.857077521474222,4.836041456490607,0.5291398901064969,1.0200788829246679,5.327736803627025,3.7240616034292464,3.93330485311257,7.3954942482385615,2.6484185516763272,3.640761452593545,2.0553582229571656,1.2621055279795277,1.5607597237989352,2.79807880540045,1.0432662002187634,1.1737860221990644,11.0,25.0,28.0,10.0,19.0,27.0,-1033.7485000000015,0.0,1.3651541758314756,1450.1195000000007,1493.1923000000024,-1062.4637000000002,1.5386239354007443,972.7286000000022,-979.9073999999964,1.5993368486505597,760.9537000000055,-753.774900000004,1.9322560014988939,0.0,1.3881091802643202,1.354515720858451,0.4260389435652821
badhor_onodrim_alagos,0.2254,,0.03,AGN,judge + Ents (people)  + storm of wind,split_01,0,0.6874151679652566,0.8187892997052703,1.0198168490522694,0.37810485861370874,1.0976813915495307,1.240333000846402,1.8972161155731737,3.855838342410742,3.0080778005626785,1.072829466994038,5.025990695310531,4.743920505711029,0.760398900124489,1.169022806683588,0.9692428355839635,0.45761197336953446,1.687882236738567,1.475196661143234,16.0,41.0,43.0,10.0,29.0,30.0,22.790399999998044,0.0,2.114672790402507,1390.210500000001,1093.9362000000037,-831.8473000000013,2.078378300673052,1463.139599999995,624.455200000004,2.4891614955864503,1023.2860000000001,665.477899999998,3.53194692293227,0.0,0.5654726435546265,0.6307050330174171,-0.6768247297883281
baneth_pilin_tachol,0.3759,,0.019,SN Ia,"beauty + arrow + brooch, pin",split_01,0,0.15883094799730843,0.08767889789590448,0.4560202221451725,0.08365333731507874,-0.04931451118562938,0.1829339789811659,1.4842368757517026,4.877641251555305,5.306130827059751,0.6890916583514943,6.2864735995606855,4.449287182493418,0.4325252759589361,0.8876056470369116,1.2075802836681166,0.48933563782084805,1.9025006702314016,0.9516033988124334,13.0,38.0,36.0,10.0,29.0,35.0,739.5356000000029,0.0,3.1883691813898785,1002.1067000000039,691.357299999996,101.17429999999877,22.98692377766795,679.3127999999997,110.8099000000002,41.2855788559026,688.9484000000011,337.2474999999977,-45.776528289742146,0.0,0.46427024345427786,0.2797205962160923,-0.8625342285071291
bragol_bronwe_lagor,0.8324,,0.052,AGN,sudden + endurance + swift,split_01,0,0.7607700952014812,1.7761634179039751,1.6469017164294688,0.49795357947733615,1.5603967396229277,1.2791477344609699,1.6679042957631536,3.4654550971449685,2.7226904412171637,1.2989616603760834,4.1905872072725385,3.587719276848839,0.6178917009622638,1.0215104362672347,0.6934345743184399,0.4695341590384194,2.109142891038051,1.6071265116815345,13.0,29.0,31.0,11.0,19.0,20.0,0.0,0.0,3.5126514994904325,1088.6744000000035,471.26169999999547,1804.5151000000042,2.433428276377658,1488.351999999999,-1049.899599999997,1.5883901547879162,1380.975900000005,-942.523500000003,1.6892585194184222,0.0,0.7787940085864807,0.6125919217971437,-0.3392776061172365
bragol_nothrim_gas,0.2525,,0.226,SN II,sudden + family + hole,split_01,0,0.04172059610579229,1.1070489531873238,0.32628243312065086,0.5526267665750553,1.0778175416251123,1.1105447060388245,0.4367154309021699,5.249641745675996,2.824439756445655,1.134538247988557,7.85250720915037,7.314524545565081,0.28881472624312693,1.9812415358880715,0.7322214627872619,0.5839152971336444,2.799738938517802,2.446549459627558,16.0,29.0,28.0,7.0,14.0,26.0,289.0761999999959,0.0,1.3502708251507562,466.9691000000021,141.50589999999647,628.6900000000023,5.480422507552033,1057.250500000002,414.40989999999874,20.755945040187136,1125.9818999999989,339.61389999999665,22.38077482574277,0.0,2.59782959202736,0.15461964933366049,0.7995769626634042
celair_aerlinn_aes,0.1663,,0.222,SN II,brilliant + hymn +  cooked food,split_01,0,0.16163108775224858,0.8872818145594046,0.33131842689639057,-0.2759129148306243,0.0008055953262282265,0.8954893066858645,2.3993315934119757,10.293066652277613,7.505355013316553,1.3631169599850925,4.854152946896672,6.646346446968054,0.6959961756572101,2.4969313259977244,1.3236129434219306,1.2363544139810705,2.0823101076021717,1.9048497378371205,14.0,34.0,35.0,15.0,24.0,28.0,-1121.1645999999964,0.0,12.350517915876434,1117.3510999999999,562.4890000000014,219.27539999999863,32.28928802337279,408.0429000000004,354.65409999999974,66.06069685234952,409.9495999999999,339.4002000000037,53.178701862275204,0.0,0.5681212561512247,0.31968219922081215,-0.536242893269135
cirion_ira_Ithil,0.3325,,0.023,SN Ia,"sailor, shipman  + desire + moon",split_01,0,0.011779660818181471,0.5930375554794439,0.36929626201124643,0.22049258353854953,0.3398939744585983,0.3050950748291139,0.4483669449252796,5.203149102352535,5.691120954860728,1.431769662421078,3.6068618599841877,3.2852600181868334,0.2529383269847964,1.6262263572207947,1.3166617718368654,0.5397863270291098,1.3379560986822028,1.1135288955099805,13.0,33.0,35.0,15.0,20.0,27.0,233.8070000000007,0.0,10.306203005127571,1094.313399999999,1446.229100000004,0.0,22.37748997322246,1043.6953999999969,236.21740000000136,132.682237310291,1067.7992000000013,-1067.7992000000013,-1103.9190305303234,0.0,3.193227659507955,0.07878345244231899,1.2405194001756705
corch_faun_min,0.5925,,0.014,SN Ia,crow + cloud + peak,split_01,0,0.10844168313625455,0.3538433296209587,0.27059464959070695,-0.2754506067085193,0.29468801596561617,0.39019370238182277,1.6015235480425045,3.465457031022321,3.3688081255081497,0.21272476363286402,3.36317709430937,2.9354336412598085,0.444465636562736,0.8597289031785438,0.8379095699875866,0.3831846263971874,1.3227901539527238,0.9815618170176426,15.0,35.0,29.0,10.0,24.0,37.0,2072.5780000000013,0.0,-0.8658811324393008,5.1555999999982305,997.6215000000011,1095.5791000000027,36.339387695138484,1028.555499999995,770.772100000002,80.69993325893961,716.6376000000018,1069.8008000000045,17.886973054980075,0.0,0.13282566818089428,0.47539626313335986,-1.6779817112917121
corf_Mirion_toll,0.5084,,0.058,AGN,"ring +  jewel, Silmaril  +  island",split_01,0,0.5889509606458155,2.443832010400909,2.516976845244505,0.8232032425680695,2.333102681129784,3.5393337676136705,5.244148725251825,9.854361999749562,8.451738943914751,2.951338942718136,11.821872733447577,11.19716238020792,3.294927504462123,6.196172042589473,5.63618747114157,1.728536733810972,6.624825562667818,6.110179113896922,11.0,34.0,29.0,12.0,16.0,35.0,769.2999000000054,0.0,2.3064361594373324,-769.2999000000054,-771.5298000000039,771.5298000000039,-26.68389457601385,-965.5272000000041,965.5272000000041,1.9562204221097388,-854.0343999999968,854.0343999999968,1.92623499785971,0.0,0.5627859676532603,0.6204808921859428,-0.45641913818630064
cuin_haudh_cenedril,0.5366,,0.013,AGN,"alive + burial mound, barrow, grave, tomb  + mirror",split_01,0,0.3985431550240236,0.419401155889076,0.2901498222492501,0.2615675353463191,-0.20966579579936243,0.41799510079302293,1.0667752241308135,1.7143304830098078,1.2980568123468663,0.6970716292219934,4.74919566999022,2.7289848866222473,0.37532122863398365,0.5491391873920836,0.5050414387976389,0.23684541913443447,1.6175838631351502,0.7275720095477112,18.0,42.0,43.0,11.0,27.0,31.0,677.8650000000052,0.0,3.682111468322418,413.6576999999961,1379.7487000000037,106.75039999999717,3.116915316157574,712.5587999999989,517.7393999999986,7.117874334267407,336.2636999999959,429.6703000000052,4.77194792140903,0.0,0.6534320249794869,0.8218184256649436,-0.6039165268007353
cuin_law_amon,0.4769,,0.067,SN Ia,"alive + no! don't!  + hill, steep-sided mount ",split_01,0,0.5536265544939459,0.7239536226802376,0.5163311015876807,-0.0563400846909167,1.4786190679064513,0.8566526290305694,2.6142117755975534,4.278860791348723,5.1749617742583665,0.47189859267082185,4.10885993604444,4.418578868630779,1.2289358521380849,1.4152265931562495,1.3255636312204617,0.6650175574738887,1.4461502985622812,1.399760008720142,8.0,25.0,23.0,8.0,17.0,28.0,25.60949999999866,0.0,2.9292487968673067,381.58230000000185,665.8483000000051,64.02390000000014,59.88214580903705,765.7255000000005,92.19440000000031,67.42857712364675,309.8755000000019,107.5601999999999,114.6784460578714,0.0,0.1805120732585728,0.5051644510606438,-1.1311270175835335
dam_corch_agar,0.5287,,0.205,AGN,"hammer + crow + glory, brilliance, glitter",split_01,0,-0.02626369512810812,0.438942039372292,0.15339760254456572,-0.5141225549236695,0.8815838984640749,0.7181193211977043,0.3924043085035176,4.518533313576038,2.3207546282962404,0.11793781558222749,7.253390068695779,6.40652714657043,0.21979072335388541,1.6414936578284942,0.8590214061993339,0.6765028728810251,3.687323363811053,2.656182011442286,11.0,22.0,15.0,6.0,10.0,20.0,766.7085999999981,0.0,-0.33208739451914293,24.127100000005157,319.0149999999994,377.9927000000025,29.838900552084578,1128.6163000000015,0.0,-40.20432368129229,1383.2921999999962,-1383.2921999999962,19.116100287506892,0.0,0.30054412651767587,0.16908406122666397,-0.30622045261699
dirnaith_achas_noroth,0.8448,,0.021,AGN,man-spearhead (wedge formation in battle)  + achas + giant,split_01,0,0.3035915029690304,0.4436320065536657,0.44114269379642773,0.2677151588292457,0.3238664411607965,0.4318618620704078,1.3662221324080779,1.9177298298863104,2.0957531636521805,1.8024597759122318,5.111617538533589,1.500934345470033,0.566517501378996,0.6083583986872715,0.6298440466088425,0.5798091184916518,1.6677428751134793,0.5369626234819864,15.0,35.0,28.0,15.0,24.0,35.0,412.77440000000206,0.0,9.013476902282466,392.282100000004,2213.1733999999997,-1566.2007000000012,8.040437146795556,389.35460000000603,383.49959999999555,5.079367298644543,348.36989999999787,345.4423999999999,7.443952265430501,0.0,1.3192924783106021,0.6518971972134636,0.3805493394718375
drafn_araf_ryn,0.3243,,0.01,TDE," hewn, log + wolf + hound of chase ",split_01,1,0.42533407731561373,0.13793577183170855,0.3459031521012779,-0.010387048804563648,0.49891900665865935,0.1263080435837905,3.070647797789432,2.909037004531266,3.1055223607713582,1.280706105800546,4.046734292877859,3.045352782883603,0.9654461734070698,0.6703519862416383,0.9372768047849551,0.5269701869293351,1.108056099102811,0.7068216233325854,15.0,41.0,36.0,15.0,26.0,38.0,471.6843999999983,0.0,-29.615902654791057,328.53639999999723,354.34990000000107,476.37779999999475,360.99308288651525,356.69660000000295,422.4038999999975,376.310944290536,352.0031999999992,685.2330000000002,-2873.3018028152196,0.0,0.41707874668500244,0.9887669620118653,-1.1993500916088207
eilian_pilin_fang,0.1536,,0.05,SN II,rainbow + arrow + beard,split_01,0,0.1371447365365921,0.8792422025140373,0.3681146904594582,-0.16273890432466406,-0.04659446781006753,1.3479399468547337,0.7890063619769654,13.35581380231042,4.477301621434219,0.4295156254644904,8.937994855350903,13.217372795532274,0.29159461983081525,2.582779514539006,1.189939897518422,0.44419966292869895,2.396923712672341,3.1194709298224454,8.0,37.0,31.0,12.0,20.0,32.0,390.4024999999965,0.0,-1.5663997684832998,675.1889999999985,743.0849999999991,375.31460000000516,19.190378924702912,414.92059999999765,305.53250000000116,94.22690825673973,282.9003999999986,492.24670000000333,185.4763489563111,0.0,0.5443684645376591,0.1762232403480155,-0.4885684208907612
eilian_pod_firiel,0.09443,,0.016,SN II,rainbow + foot (of an animal)  + mortal maiden,split_01,0,0.3203114308070668,0.350092019889755,0.13425027040606094,0.07692129550098849,0.41191733646240586,0.3736734607745614,2.257089722386462,3.784609365710072,2.9500163098502403,1.1988597843349575,3.902217220566668,3.936774257538564,0.7694849491443635,0.9412979296855564,0.66929174997092,0.5721838438341224,1.6823932000731345,1.2478589229039005,15.0,41.0,40.0,17.0,24.0,39.0,31.08469999999943,0.0,9.302851924736995,1068.537400000001,21.370699999999488,662.4931999999972,27.374240671678773,21.370699999999488,967.5119999999952,79.6412303412385,101.02539999999863,986.9398999999976,39.37947022219232,0.0,0.5311505612465306,0.7651083364409195,-0.7887356821838603
