object_id,target,cat_prob
riel_glae_gellui,0,0.44990058589975285
riel_glass_lasguil,0,0.023770162738914757
riel_nadhras_firiel,0,0.0038178104508285243
ris_hul_minas,0,0.0957746806366213
ris_perian_Tawarwaith,0,0.0035234005952949924
rist_anwar_amlug,0,0.31315981251889297
roch_hal_eryn,0,0.000496696949740635
roch_magol_luin,0,0.1902663519017543
rochben_roch_naer,0,0.00039783154359346643
rom_cae_mil,0,0.1328284670593554
rom_lass_laug,0,0.21813714615290988
romru_elvellon_alph,0,0.35683155783111414
rudh_achas_lachenn,0,0.01143441773005611
ruith_nell_alph,0,0.09148521253001499
ruith_nur_aranarth,0,0.01922404186790299
ryn_amarth_rhach,0,0.20821641420549863
saig_nagol_rodwen,0,0.1838185981642073
salph_iar_merilin,0,0.2980720902485784
sammar_luin_rom,0,0.4313485862979182
soga_forodrim_aith,0,0.0018612097409125138
soga_galad_amon,0,0.3685075668315544
suil_sogannen_bain,1,0.6397744908179064
talraph_anann_nestad,0,0.0010157702837574514
tang_aranarth_gwanur,0,0.2775631210993
tavor_hud_parf,0,0.574241934167333
tavor_luin_espalass,0,0.006906320572644099
thamas_hud_cuil,1,0.7882438021761817
thul_iar_lalaith,0,0.21613875104130126
tinnu_maen_gaurwaith,0,0.04415247630247085
tirith_randir_gwanur,0,0.014580183715787272
tobas_Elrim_salph,1,0.7206151860770615
tobas_hub_glandagol,0,0.00019895876926674075
uir_edlothiad_espalass,0,0.152367235532821
uruk_narthan_lin,0,0.04071425274930989
ylf_gath_dannas,0,0.40029341651948536
Druadan_rodwen_bragol,1,0.5028569406496725
Elrim_harad_menel,1,0.47376105996750095
Eluwaith_nestad_in,0,0.013051029064785183
Ennor_nimp_rovalug,0,0.03149461294945363
Rochirrim_dunadan_annon,0,0.38951176710624086
Rochirrim_pennas_fervain,0,0.06395779745695618
aes_faun_melethron,0,0.09201237799797216
agor_galenas_pod,0,0.1892120306616073
agor_gaurwaith_hervenn,0,0.01090430228714843
ah_eirien_mithren,0,0.1486436824553359
aiglos_iphant_corf,0,0.0004842218321756124
amath_lobor_rhun,0,0.17772156579617507
amloth_gaw_lalaith,0,0.3719140218483098
amloth_talraph_puig,0,0.022799685427894577
angos_rochir_aras,1,0.7320004370858127
ank_raegdan_iaun,0,0.4571161817460066
araf_gwaun_nagol,0,0.30771176047370064
aran_lin_gwaun,0,0.005696900118620058
badhor_mirdan_hwiniol,0,0.006444189939424613
bass_thamas_galadhrim,0,0.0028546987424557966
bellas_nell_amath,0,0.0211235563943118
bellas_rochben_aith,0,0.42964849039900926
bragol_gwathui_gobennas,0,0.22487222275211244
bragol_ninglor_ank,0,0.05775540218742639
braig_dunedhel_elu,0,0.11156404477525568
calad_suil_badhor,0,0.009865845259862189
callon_daen_harad,0,0.5235231382201582
callon_pess_hand,0,0.5259737321504743
caras_uanui_merilin,0,0.06337306878547272
celeb_Ithil_cuin,0,0.13406595680615155
celon_agor_elu,0,0.005565902973981603
cirdan_araf_maecheneb,0,0.7790915017890665
cuin_corch_nothrim,0,0.1222271752207057
cuin_gondrath_aith,0,0.02735912571964639
cuin_pess_uir,0,0.01202958114826542
cund_Mirion_dunedhel,0,0.709319209935041
dirnaith_heledh_minas,0,0.059753910788166574
dol_mirdan_adan,0,0.06219030114197804
drafn_achas_rochben,0,0.6325012168769161
drego_amlug_galadhrim,0,0.017667812291169444
dunedhel_min_hub,0,0.011918316763787634
edlothiad_celeb_menel,0,0.003212318584031341
eilian_hud_lossen,0,0.27855979665709896
erchion_lend_lain,0,0.06049272619084658
eredh_nothrim_hador,0,0.0017721278819197279
espalass_ryn_ist,0,0.17065775509017478
fast_cenedril_pod,0,0.4018581136728852
faun_heledh_onodrim,0,0.011883486157323486
firiel_tinuviel_ennorath,0,0.6763962728510872
gador_galad_myril,0,0.0007301493951962219
galadhrim_bellas_amarth,0,0.023240557877439894
gath_laes_gaur,0,0.6499502257922486
gaurwaith_tamin_ungol,1,0.40811383665939494
gaw_hador_peredhel,0,0.07926635992280424
gellui_maecheneb_raef,0,0.2869839534180301
gil_mithren_luithien,0,0.002349855518654783
glandagol_dunadan_min,0,0.013643905436255726
glass_menel_rudh,0,0.394769827784618
glass_nidh_cenedril,0,0.014559051625174964
gobennas_gondrath_puig,0,0.32682923835696137
gond_Mirion_lain,0,0.06937426686253637
gondrath_haudh_mund,0,0.08014097071949586
gorn_lebenedh_bregedur,0,0.001012987496984159
gorn_narthan_agar,0,0.0488036641768379
grond_ogol_pennas,0,0.04071146678627964
gul_celon_gond,0,0.007309460756794767
gul_eirien_anwar,0,0.07068146089188113
gwanur_Gwathuirim_Rochirrim,0,0.0973406413403666
gwanur_thul_firion,0,0.045285468365309084
gwarth_bellas_glamor,1,0.12676461079583667
gwend_grond_Mithrim,0,0.557893475450049
harad_archam_cae,0,0.12044810389605848
harad_rochben_forodrim,0,0.541181274699233
harad_tirith_mithren,1,0.677439403379418
haradrim_fae_maecheneb,0,0.6558941419815016
haudh_pod_maecheneb,0,0.07263641807387279
helegnen_faradrim_cae,1,0.6196934793929334
hervenn_rhosc_honeg,0,0.14383437457506362
hervenn_tang_callon,0,0.0051793272200970795
hervess_bellas_aiglos,0,0.20428597412528002
honeg_fern_saig,0,0.005237554921513857
honeg_romru_soga,0,0.1147359393687147
hud_bregedur_rist,1,0.5735988259224108
idhren_aear_min,0,0.00013964148354266291
idhren_paich_merilin,0,0.028119811804084505
ithron_andrann_lebdas,0,0.03325392367558339
lacha_Ennor_ogol,0,0.29765638391553956
lachenn_dirnaith_gwador,0,0.05870382444373084
lachenn_imlad_cugu,0,0.7665409001341399
laer_rusc_uruk,0,0.038239804685906785
lain_imlad_salph,0,0.13997942890878515
lain_tinuviel_aduial,0,0.12980901348575138
lam_aeruil_muinthel,0,0.1712650004017525
lam_anann_gador,0,0.0728016719208803
law_ithildin_andrann,0,0.07223952804794531
law_pent_sammar,0,0.01929436292493362
lorn_thul_gwathui,0,0.7461676443467026
loss_iaun_gwael,0,0.018914885844964424
loss_laer_amloth,0,0.015704058500039718
loss_toll_perian,0,0.5736622666105985
lossen_aear_faun,0,0.5854407973027098
luith_fast_aear,0,0.014026442004233218
maethor_tobas_laug,0,0.003009902733287131
magol_mund_baug,0,0.1303303822445051
magor_hend_amarth,0,0.3345556923130683
melethron_graw_imrath,1,0.18702046015955578
menel_hervess_lend,0,0.22164571268743702
mereth_faun_bass,0,0.4849908369803294
mereth_lachenn_heleg,0,0.012082165129627329
min_noroth_manadh,0,0.07847986385285581
minai_uruk_rochir,0,0.0773401069034942
minas_lain_cirion,0,0.35863923040343815
mindon_tang_firion,0,0.17761505293193927
minuial_meril_salab,0,0.021673127581364263
morgul_ennorath_magor,0,0.2792862765291839
morn_sogannen_midh,0,0.18128902740880704
muinthel_iphant_tathar,0,0.006631431229212864
nadhras_galas_nestad,0,0.07975471493925383
nagol_lavan_salab,0,0.5562576058387657
nana_Mithrim_fuin,0,0.03804239727736221
nana_lost_luin,0,0.08533594994248885
narthan_hub_daen,0,0.034690412129210764
nimbrethil_fern_aphadrim,0,0.011571121530082844
noroth_hend_grond,0,0.019705981931222107
nothrim_ninglor_tinuviel,0,0.00272045312642965
paich_ithildin_gorn,0,0.014942306409205115
panas_magol_loss,0,0.6218366920533395
panas_pilin_ah,0,0.007154316847264862
parf_Ennor_idhren,0,0.0365402096757595
pennas_baneth_ingem,0,0.003079397438770064
per_baug_cund,0,0.10892672251389761
pess_ank_cabor,0,0.03151672591370872
rach_Gonhir_rom,0,0.14892602981820754
raef_lossen_panas,0,0.24870762954991021
ram_haeron_imrath,0,0.12438221746706088
raug_parf_ungol,0,0.01913012181191652
rhach_aeglir_midh,0,0.1832389509208107
rhach_aeruil_glandagol,0,0.004586608862408959
rhosc_menel_eirien,0,0.018128015482418384
rhosc_meril_uir,0,0.2894025317744229
rhun_anwar_iaun,1,0.49397805317161964
rhun_gwador_toll,0,0.004822116778860139
rist_lacha_hal,0,0.1638184591053091
rochir_Sindarin_merilin,0,0.5540987142069671
rovalug_adel_tamin,0,0.10967399756922559
rovalug_drego_lachenn,0,0.07750638537239492
rovalug_imlad_alagos,0,0.08130928098297745
rudh_hul_cair,0,0.007178353230927153
ruith_rochben_aes,0,0.30137405879198886
rusc_erchion_balrog,1,0.6747330241663221
saelor_glass_cenedril,1,0.09452927490294286
saer_imrath_gorn,0,0.025387517876886496
saig_Rochirrim_haust,0,0.15973631307865718
saig_sammar_faen,0,0.24405382690795008
sammar_gond_fast,0,0.05532995695706901
sirion_lobor_angos,0,0.04371127725062046
soga_yll_cirdan,0,0.01880232408654109
talraph_glamor_galad,0,0.005663168181336399
tathar_noroth_thor,0,0.006828659942558739
thamas_gwilwileth_cund,0,0.30349304011273753
thamas_minas_tavor,0,0.008622217939480491
thamas_sammar_ira,0,0.0002448588980362546
thangail_fae_riel,0,0.450391938200782
thor_cabor_eilian,0,0.0022238840317476646
thor_ennorath_iar,0,0.31594756190258544
thor_lobor_hand,0,0.16806708446098526
thul_neledh_nur,0,0.2102172790114084
tinuviel_randir_cuil,0,0.5007547323991546
tinuviel_tamin_melethron,0,0.34731251851455286
tirith_amath_mil,0,0.16531427872408622
Druadan_lorn_morgul,0,0.42574980373809046
Eluwaith_lain_curunir,0,0.07734121624283928
Eru_saelor_tegilbor,1,0.43772829391302487
Mithrim_merilin_gwachaedir,0,0.06612502499802698
Rochirrim_pent_gil,0,0.30453515276881515
Sindarin_rusc_glamog,0,0.3551353020822691
acharn_nost_mil,0,0.23818386670517694
acharn_uir_bregedur,0,0.5308025993011949
adab_Gonhir_gwanur,0,0.025309732132009915
adar_inias_hand,0,0.1815786766010165
aerlinn_raef_nimbrethil,0,0.004575853720545257
aes_perian_fae,0,0.009545533707561303
aes_rhovan_erchion,0,0.35540396627191223
ah_fervain_Ennor,0,0.005799826381796011
ah_mir_Mithrim,0,0.0029807685133527283
amarth_ai_Gonhir,0,0.0694375470414493
amarth_heledir_gil,0,0.03522965068212086
amath_celon_agarwaen,0,0.0043201185457674655
anann_rom_anwar,0,0.8539908143232267
angos_tamin_haust,0,0.00512753161202625
ank_fast_luithien,0,0.13451870541160557
ank_glandagol_law,0,0.00032848640118847
anwar_gas_gaw,0,0.0072703180379603185
aphadrim_lain_minai,0,0.00509173416632338
aran_aear_muinthel,0,0.0016906793579337194
aras_Elrim_Gwathuirim,0,0.6024045953963354
badhor_firiel_tinnu,0,0.3773736614435722
bain_gobennas_minas,0,0.16965526508142928
cabor_paich_galad,0,0.016152192031649068
calad_laug_erchion,0,0.3424884799369883
callon_thangail_aerlinn,0,0.008285235897363342
certh_adel_imlad,0,0.021794204902006217
certh_curunir_luith,0,0.00977564506281175
cirdan_luith_maethor,0,0.002687964845431162
cirion_cair_echad,0,0.4668320419902125
cugu_ruith_toll,0,0.008428990706175993
cuil_magor_andrann,0,0.007168068763590469
daen_saelor_gil,0,0.2079319627498157
dagnir_archam_raegdan,0,0.03147415620564174
edlothiad_Ennor_graw,0,0.6285854071907317
elvellon_gador_fern,0,0.09400641403498934
erchion_lobor_hwiniol,1,0.37795552818763434
eryn_roch_tann,0,0.6671919730303657
fang_aegas_fervain,0,0.03318414095827796
faradrim_yll_honeg,0,0.046374026783364726
faun_faradrim_cae,0,0.043385947009221375
fern_lagor_guldur,0,0.00655776661446081
fervain_tamin_firion,0,0.0169526580857962
firiel_maen_sirion,0,0.005477576873860564
forodrim_dunedhel_galadhrim,0,0.12643746727471258
fuin_helegnen_rochir,0,0.0221512345901547
galadhrim_aderthad_balrog,0,0.00111929382404515
galadhrim_inias_Dornhoth,0,0.004608422274367419
galadhrim_uruk_gwend,0,0.022092311209321907
galvorn_gador_braig,0,0.14966781810708563
gas_magol_idhren,0,0.15028771919527528
gil_amdir_corf,0,0.00029088367256486266
gilgalad_nidh_mir,0,0.1512199489927821
glaur_Rochirrim_aeglir,0,0.061621482233232265
gwador_pent_faun,0,0.03412051065627579
gwaloth_aith_ulug,0,0.0288603877666261
gwanur_adar_anwar,0,0.2650587465178238
gwarth_lin_lasguil,0,0.7222331468854865
gwarth_rach_magor,0,0.1370116568241353
gwathui_gwael_heron,0,0.20677266355804158
gwathui_navaer_glaur,1,0.649537967875985
gwaun_naer_tamin,0,0.026360173041846638
gwend_dol_inias,0,0.08842799687467383
gwend_harad_lalaith,0,0.17786047721117249
gwilwileth_cair_tavor,0,0.5741081464046494
hadhod_ram_calad,0,0.00012915606375304
hal_alae_suil,0,0.0529215880110615
hast_eryn_ah,0,0.25918827128539407
haust_vin_uan,0,0.32476396956886305
heleg_agar_melethron,0,0.03884718892519017
helegnen_idhren_hul,0,0.0011414824825662034
helegnen_tachol_corf,0,0.0030641908589092407
imrad_lebed_corf,0,0.042368995292359185
imrath_gaurwaith_mil,0,0.28675914253604895
in_hervenn_malad,0,0.07635638467704696
lain_bronwe_tamin,0,0.19467278703076685
lain_gilgalad_pess,0,0.006187549429193582
lam_gwanur_lin,0,0.011915178392560214
lam_lathron_talraph,0,0.0409095731427353
laug_imrath_gaur,0,0.014428976060873516
lebed_nadhras_iphant,0,0.0004896593492081185
lebenedh_imrad_adab,0,0.031311135239357184
lebenedh_law_gwaloth,0,0.07019122349202032
lhug_amlug_ithildin,0,0.03123971400022675
lin_cirion_maecheneb,0,0.13329827430096694
lossen_rovalug_luithien,0,0.13359662360362956
luin_thor_aear,0,0.41134971998523356
lunt_gwend_imrath,0,0.5032986207882768
magol_hador_thor,0,0.41388698859337947
magor_aiglos_amon,0,0.02215913175269558
melethron_drafn_Gwathuirim,0,0.03515264932895355
mil_emel_mir,0,0.009619326411833403
min_heleg_pethron,0,0.1670189747483068
morgul_lembas_dam,0,0.010768057550398098
muil_bragol_aeruil,0,0.015948906388557636
muil_inias_dunadan,0,0.017911756069739715
muinthel_aegas_Druadan,0,0.010742417360855787
muinthel_cuil_uan,0,0.18127235415393939
mund_parf_Eru,0,0.004167969906460873
nana_celeb_fast,0,0.0031071870512148635
narthan_puig_haeron,0,0.6012911488048115
nell_dam_guldur,0,0.01313378813325708
nell_rusc_roch,0,0.48647442236694927
nestad_sogannen_gobennas,0,0.014153349944887638
nidh_pendrath_dunedhel,0,0.0017865391175697193
nim_cuin_saer,0,0.01534627901409922
nimp_tamin_alagos,0,0.009529274811548217
ninglor_ank_helegnen,0,0.030552197253747956
nost_tachol_rom,0,0.780838617414609
nur_angos_gaurwaith,0,0.046794753375962075
pent_gobennas_achas,0,0.025477119744943884
perian_gwaun_minuial,0,0.09393873864750192
pilin_minai_bellas,0,0.06933018553277633
ram_ogol_cuil,0,0.00920647847675031
riel_edlothiad_elvellon,0,0.010895443209093678
ris_heledh_Tawarwaith,0,0.5777138672416574
ris_hud_magor,0,0.5205246285637979
rochir_eirien_tann,0,0.0013147074285481987
romru_Gwathuirim_per,0,0.026468684711757215
romru_ithildin_alagos,0,0.19089221669894657
ruith_bain_gwachaedir,0,0.11217784230226042
rusc_emel_rist,0,0.052532605564791765
sador_bass_tinuviel,0,0.015363837894649115
saer_ylf_hervess,0,0.11884322670542814
saew_aglareb_rhun,0,0.15618741620284773
saig_forodrim_bass,0,0.04094496532560127
tang_Gwathuirim_aerlinn,0,0.009229450092933593
thamas_pethron_eilian,0,0.04597601865345746
thangail_aran_adan,0,0.003771718067867111
thangail_rhun_meldir,0,0.11806660243998154
uan_bellas_iaun,0,0.010690116695468717
ulug_espalass_muil,0,0.002416682458682729
vin_celeb_ruith,0,0.16015219911419812
Dornhoth_rist_lalaith,0,0.037714648455896255
Elrim_firiel_soga,0,0.6713542858733917
Elrim_heledir_fervain,0,0.16856006987912006
Gwathuirim_meldir_fuin,1,0.4882176283582406
Ithil_uanui_Eluwaith,0,0.43922256701227663
Mirion_baug_angos,0,0.017417764886249614
Sindarin_araf_pilin,1,0.7596438386890486
adar_amlug_eryn,0,0.06584781117638354
adel_glae_melethron,0,0.0522302245310758
aderthad_ulug_nadhras,0,0.01278486890184381
aduial_anann_aphadrim,0,0.40573407753085533
aerlinn_nagol_bellas,0,0.24993697907239246
agor_araf_faradrim,0,0.0071607333536830515
amloth_pess_gwathui,0,0.48417805348371357
amon_cirion_annon,1,0.7494547232737508
angos_celon_lain,0,0.027037333089198104
ank_heledh_rudh,0,0.15265489543679575
anwar_gilgalad_luith,1,0.5896669919967685
anwar_raef_fervain,0,0.0038169648141475276
aranarth_gwilwileth_laer,0,0.09332861839253334
aras_minai_yll,0,0.0038782500712115503
aras_rusc_rhovan,0,0.004212799229106271
archam_calad_lossen,0,0.0025522869064075614
badhor_rhach_rach,0,0.13386367275125413
balrog_gil_rhosc,0,0.13444317670942477
barad_nur_gobennas,0,0.004113831026511954
corf_annon_talraph,0,0.2494208532369781
cugu_mund_celeb,0,0.0046692079943424615
cund_gath_loss,0,0.6120860187973883
cund_lathron_galenas,0,0.059620716808198825
cyron_amlug_lebenedh,0,0.12481025641205976
dannas_gul_bronwe,0,0.2873824311980865
dol_adan_dunadan,0,0.049888639422822414
drafn_mund_mithren,0,0.07016722260319438
draug_drafn_gwend,0,0.09646866412451939
eirien_Druadan_ingem,1,0.7897911573029063
eirien_uruk_cirdan,0,0.41644976159398284
elu_certh_lam,0,0.004077327872250488
emel_annon_aith,0,0.010558226211925313
erchion_alagos_thurin,0,0.16863880208178406
eryn_saig_cirdan,0,0.021451977467719097
fang_gwilwileth_uan,0,0.22617723915322205
fang_thamas_eirien,1,0.568813668805757
fern_aerlinn_rhovan,0,0.1496732247783471
firion_erchion_glae,0,0.30920675923972624
forodrim_Mirion_balrog,0,0.17376265742818833
forodrim_navaer_rhach,0,0.09306272639805734
fuin_ryn_amdir,1,0.5032756937550573
gador_Tawarwaith_rhovan,0,0.49061996081783293
gaur_barad_faradrim,0,0.00010482963848927519
gaur_galas_rach,0,0.006791185671104575
gaurwaith_ira_fast,0,0.0010892415182308227
gilgalad_nothrim_alph,0,0.1530098402568969
glae_aear_minai,0,0.2534530052490202
glae_anwar_adab,0,0.09336120560565055
glandagol_gwael_gaur,0,0.016534546598116272
gli_cirdan_lobor,0,0.5784961905732134
graw_anann_uir,0,0.0881026179119694
gwael_saer_lebenedh,0,0.007473067187916879
gwarth_lorn_lost,0,0.12490081309053616
gwilwileth_dirnaith_lagor,0,0.0018574455780645217
hadhod_annon_agarwaen,0,0.09653579885770948
haeron_pendrath_gwaloth,0,0.0005903937409549517
haradrim_pess_gwarth,0,0.26030007443566855
haust_fuin_paich,0,0.322990213774697
helegnen_rovalug_anwar,0,0.10178864841596925
hervenn_Gonhir_eryn,0,0.0454413020306712
hervenn_alae_braig,0,0.09059783902952151
hud_uanui_ira,0,0.05569086751841429
iaun_gil_cuin,0,0.22774295771601302
imlad_heron_lang,0,0.01618255527266152
ist_erchion_cyron,0,0.003691826345265916
ithron_galvorn_gaur,1,0.4764629497015877
lacha_amlug_braig,0,0.47688353356323093
lacha_duin_uanui,0,0.1005577884669972
lachenn_galenas_tamin,0,0.3953419678222558
laer_gellui_gador,0,0.10925678980217098
lam_aegas_romru,0,0.5324080537746907
lass_suil_aiglos,0,0.060640826210867964
lavan_peredhel_pilin,0,0.1274180663733491
law_soga_Tawarwaith,0,0.21551749831636152
lebdas_noroth_ang,0,0.00014819677599104683
lebenedh_aith_aear,0,0.0010032390763412573
lembas_hast_helegnen,0,0.1144803458302625
lobor_gwachaedir_emel,0,0.4217178282036828
lost_muil_cabed,0,0.01752341955764922
lost_ulug_aeglir,0,0.13956553490482754
lunt_thul_Sindarin,0,0.01872595818435528
maethor_ah_haeron,0,0.07226071940187426
mereth_iphant_gil,0,0.09607945789472566
mil_ris_lain,0,0.05928433058314335
minai_lebed_eilian,0,0.0050551683317551456
morn_naer_fang,0,0.00015461174234844704
muil_Gwathuirim_espalass,0,0.5128689050460887
nana_aith_eglan,0,0.025509898601101352
narthan_suil_araf,0,0.0002862591116971461
neledh_nell_cuin,0,0.46418856022292293
nell_ithildin_uir,0,0.3042332406140764
nestad_ablad_rach,0,0.0462991215410919
nidh_ram_achas,0,0.23164834576651439
nim_lossen_lang,0,0.3283576509719121
onodrim_dirnaith_minas,0,0.06104522101794691
onodrim_ulug_lobor,0,0.2283175547865933
panas_salph_raug,0,0.09327110838381958
panas_soga_gador,0,0.0021820085339074114
peredhel_aeruil_forodrim,0,0.03297295084694128
perian_lagor_luithien,0,0.0022836065526432026
pethron_Elrim_rochben,0,0.021447026560852383
pethron_neledh_glae,0,0.00871762507460848
pod_gondrath_archam,0,0.05676176977838385
pod_iar_celeb,0,0.17792459826544116
raef_Mirion_lebed,1,0.7674660356654378
randir_dam_ennorath,0,0.688330708835636
rhosc_minai_hend,0,0.01964924534752968
rhosc_noroth_bragol,0,0.06628605717048604
rhun_fang_tavor,0,0.44602757018730615
rom_raef_lavan,0,0.08776085817134403
ruith_cuil_fast,0,0.006349841689425487
rust_hador_parf,0,0.21235092870584105
ryn_thamas_imrath,0,0.04734230896449786
sador_lin_eilian,0,0.22279955761539097
saer_aith_talraph,0,0.10637663677033074
saig_idhren_daen,0,0.5686184985070772
salab_heledh_Rochirrim,0,0.12134281172300244
salab_hu_maethor,0,0.1948780789661797
salab_hwiniol_ira,0,0.0632816963333443
salab_tirith_Ithil,1,0.12543716511325903
sammar_idhren_nath,0,0.37006660291196014
sirion_peredhel_suil,0,0.5292304759981673
soga_hador_hadhod,0,0.44753835175727186
soga_ylf_gas,0,0.007851227052346841
tachol_hast_lam,0,0.29051982198848586
tachol_saig_lorn,0,0.39681257859736724
thangail_dol_sirion,0,0.0005697742562201767
thangail_hend_nadhras,0,0.1755651829481318
thurin_aegas_bregedur,1,0.5830835184656706
thurin_pent_minuial,0,0.04230932848561022
thurin_rust_luin,0,0.061699599280380366
tobas_hun_peredhel,1,0.6146592429593558
tobas_narthan_min,0,0.07527804823953861
uan_gaur_maethor,0,0.11354337578190482
ungol_limlug_tirith,0,0.4970900391263449
ylf_gwador_eilian,0,0.18486971685049278
ylf_suil_eirien,0,0.21080210420458922
yll_tamin_fern,0,0.11449495818159725
Druadan_galadhrim_narthan,0,0.46014057947970216
Ithil_uan_hub,0,0.0524331785546703
Mithrim_lam_anann,0,0.20129806198615252
Rochirrim_gwael_muinthel,0,0.017679484321254744
achad_gwaloth_pilin,0,0.372328138947274
achas_grond_pilin,0,0.3948070859306352
achas_saer_hand,1,0.6565811543191954
