object_id,target,lgbm_prob
ist_acharn_pendrath,0,0.005158083667702513
lagor_narthan_mindon,0,0.19639761577198248
lang_lalaith_meldir,0,0.0003087262018806074
law_minuial_cabor,0,0.002305630194620061
lebdas_adab_aglareb,0,0.0006380525497547553
limlug_mindon_iar,0,0.06332390549266077
limlug_pess_gwend,0,0.0005901527586677366
lobor_mithren_fang,0,0.002337214126802506
lossen_pess_duin,0,0.01701845034887256
lost_ungol_draug,0,0.7309947944686784
luith_gobennas_ang,0,6.973232927344177e-05
luith_saig_aranarth,0,0.0002756559533523283
luithien_mindon_eirien,0,0.00013567862643119058
maethor_meldir_rhosc,0,0.000273430320581774
magor_elvellon_caras,0,0.2818754667767021
malad_saer_balrog,0,0.3684573628996487
manadh_gaurwaith_lalaith,0,0.0014526764906785795
melethron_panas_aeglir,0,0.0003364562687833649
mereth_aiglos_ram,0,0.0020628702174281654
mindon_helegnen_galad,0,0.001982683461994854
mithril_suil_cugu,1,0.03251306364708372
myril_thurin_ist,0,0.00020321982097761302
nadhras_pethron_ulug,0,0.009620686823289353
narthan_cugu_mir,0,0.12179126469408959
neledh_eglan_gwaloth,0,0.00017531914789264055
nestad_agarwaen_saer,0,0.5070151572471058
nimbrethil_adab_maethor,0,0.44429691056853876
nur_nidh_fuin,0,0.018111721350501833
ogol_saig_adab,0,0.0005869117209318588
onodrim_hervess_firion,0,0.27583172904086467
paich_Mirion_aeruil,0,0.0002706352113254488
paich_erchion_ablad,0,0.002073521385718049
paich_graw_haradrim,0,0.007177690694271371
panas_lalaith_bronwe,0,0.009861077406749352
parf_per_ruith,0,0.00018765080651777345
pendrath_Gwathuirim_Elrim,0,0.0009067384757196878
pent_agor_bronwe,1,0.126478719001103
per_hwiniol_nimbrethil,0,0.0003625511702686625
perian_gwend_gwilwileth,0,0.0001451141837307381
perian_mir_balrog,0,0.00024357462092766894
pethron_corf_menel,0,0.006484249520623766
raef_hud_baug,1,0.06388844318740855
ram_thavron_rusc,1,0.0699686670644433
rhach_bellas_alae,0,4.364706074628479e-05
rhun_mir_magol,0,0.0004949753448504451
riel_glae_gellui,0,0.011028257509061144
riel_glass_lasguil,0,0.0005309903607844013
riel_nadhras_firiel,0,7.03011926995802e-05
ris_hul_minas,0,0.0010117042993077145
ris_perian_Tawarwaith,0,7.08559307415983e-05
rist_anwar_amlug,0,0.010061805403416125
roch_hal_eryn,0,0.0005518990965896635
roch_magol_luin,0,0.0016045516840464114
rochben_roch_naer,0,0.0005630471357583028
rom_cae_mil,0,0.0017150429791659785
rom_lass_laug,0,0.011912285565004533
romru_elvellon_alph,0,0.002866910517612836
rudh_achas_lachenn,0,0.00010941819783764285
ruith_nell_alph,0,0.0012525489635960962
ruith_nur_aranarth,0,0.001659594270838194
ryn_amarth_rhach,0,0.012268607503173974
saig_nagol_rodwen,0,0.0015347446597360175
salph_iar_merilin,0,0.00236455592720233
sammar_luin_rom,0,0.013543104585772221
soga_forodrim_aith,0,0.00047601629587201705
soga_galad_amon,0,0.011976748529244099
suil_sogannen_bain,1,0.1378366213760776
talraph_anann_nestad,0,0.0005958630945269829
tang_aranarth_gwanur,0,0.04682515862579064
tavor_hud_parf,0,0.5254313264117606
tavor_luin_espalass,0,7.71647303135045e-05
thamas_hud_cuil,1,0.7990887545487798
thul_iar_lalaith,0,0.004519842785252998
tinnu_maen_gaurwaith,0,0.0004815453206131965
tirith_randir_gwanur,0,0.004039762320777464
tobas_Elrim_salph,1,0.8112524862724784
tobas_hub_glandagol,0,0.0006408342130497362
uir_edlothiad_espalass,0,0.0003080475428257346
uruk_narthan_lin,0,0.00040364137135144026
ylf_gath_dannas,0,0.3499370915473794
Druadan_rodwen_bragol,1,0.22721712220732293
Elrim_harad_menel,1,0.3618038473619205
Eluwaith_nestad_in,0,0.0004898918070825033
Ennor_nimp_rovalug,0,0.0003210434893633886
Rochirrim_dunadan_annon,0,0.037179450738570013
Rochirrim_pennas_fervain,0,0.0023829198613884773
aes_faun_melethron,0,0.0033897831509071275
agor_galenas_pod,0,0.0020959461935212403
agor_gaurwaith_hervenn,0,5.7919339601418295e-05
ah_eirien_mithren,0,0.000198441439934795
aiglos_iphant_corf,0,0.00028548990887447936
amath_lobor_rhun,0,0.0006929128158027284
amloth_gaw_lalaith,0,0.0596432331317803
amloth_talraph_puig,0,8.752950884259609e-05
angos_rochir_aras,1,0.2033619616003197
ank_raegdan_iaun,0,0.41599363345053547
araf_gwaun_nagol,0,0.005929299209254515
aran_lin_gwaun,0,0.0009683797828378178
badhor_mirdan_hwiniol,0,0.0030508252109391334
bass_thamas_galadhrim,0,0.0006560949245843291
bellas_nell_amath,0,0.000162149970072719
bellas_rochben_aith,0,0.04329529466309455
bragol_gwathui_gobennas,0,0.034059045162231294
bragol_ninglor_ank,0,0.000618117744632126
braig_dunedhel_elu,0,0.0002807155494348739
calad_suil_badhor,0,0.00019913133234123828
callon_daen_harad,0,0.16186578093443268
callon_pess_hand,0,0.033315082266309574
caras_uanui_merilin,0,0.06912470290346849
celeb_Ithil_cuin,0,5.7510531476214916e-05
celon_agor_elu,0,0.001757772176088798
cirdan_araf_maecheneb,0,0.2772273316400641
cuin_corch_nothrim,0,0.01169411311992445
cuin_gondrath_aith,0,6.270520924432086e-05
cuin_pess_uir,0,0.00015722677636198826
cund_Mirion_dunedhel,0,0.20210041242384605
dirnaith_heledh_minas,0,0.0017132966998684746
dol_mirdan_adan,0,0.000828344380612258
drafn_achas_rochben,0,0.012730297601413946
drego_amlug_galadhrim,0,0.006921230484426643
dunedhel_min_hub,0,0.00028193067987574696
edlothiad_celeb_menel,0,0.0016354606895680214
eilian_hud_lossen,0,0.011012245253700505
erchion_lend_lain,0,0.0026981184629100664
eredh_nothrim_hador,0,0.0007515303912186108
espalass_ryn_ist,0,0.0021583463331851112
fast_cenedril_pod,0,0.012303205481593867
faun_heledh_onodrim,0,0.00014037024756069152
firiel_tinuviel_ennorath,0,0.12202820220241783
gador_galad_myril,0,0.00048051687126216805
galadhrim_bellas_amarth,0,0.0027958721765295115
gath_laes_gaur,0,0.5701434129985642
gaurwaith_tamin_ungol,1,0.005886985216115279
gaw_hador_peredhel,0,0.0015419865309908634
gellui_maecheneb_raef,0,0.04365803383482711
gil_mithren_luithien,0,4.79804666080329e-05
glandagol_dunadan_min,0,0.0001869271474158116
glass_menel_rudh,0,0.029869764682153244
glass_nidh_cenedril,0,0.00029314434899377914
gobennas_gondrath_puig,0,0.013919158904681197
gond_Mirion_lain,0,0.0005720729738246117
gondrath_haudh_mund,0,0.0012249796205963254
gorn_lebenedh_bregedur,0,0.0002432235776759491
gorn_narthan_agar,0,0.000253811918351807
grond_ogol_pennas,0,0.00013440721759263119
gul_celon_gond,0,0.0001767201005217714
gul_eirien_anwar,0,0.0028771607987864616
gwanur_Gwathuirim_Rochirrim,0,0.0006700368436179208
gwanur_thul_firion,0,0.00033942273234957744
gwarth_bellas_glamor,1,0.07908260827338866
gwend_grond_Mithrim,0,0.035335552980618315
harad_archam_cae,0,0.0015184038514865236
harad_rochben_forodrim,0,0.05967413562455946
harad_tirith_mithren,1,0.13381877047706306
haradrim_fae_maecheneb,0,0.6974339964720305
haudh_pod_maecheneb,0,0.0003294613301340013
helegnen_faradrim_cae,1,0.6546162603487957
hervenn_rhosc_honeg,0,0.003525870384967232
hervenn_tang_callon,0,5.141016659351217e-05
hervess_bellas_aiglos,0,0.016095233012641312
honeg_fern_saig,0,5.33237264613615e-05
honeg_romru_soga,0,0.0015329713341124171
hud_bregedur_rist,1,0.25943492272048924
idhren_aear_min,0,0.0003733038056244888
idhren_paich_merilin,0,0.0006112267820742195
ithron_andrann_lebdas,0,0.0001972283212369673
lacha_Ennor_ogol,0,0.01884537872996226
lachenn_dirnaith_gwador,0,0.00039825999620945427
lachenn_imlad_cugu,0,0.12614736216805836
laer_rusc_uruk,0,0.0003670743596739983
lain_imlad_salph,0,0.001702160840629301
lain_tinuviel_aduial,0,0.007303856960073666
lam_aeruil_muinthel,0,0.0016273347327412052
lam_anann_gador,0,0.0007705499337198336
law_ithildin_andrann,0,0.0004904887746057112
law_pent_sammar,0,0.0003181664628457907
lorn_thul_gwathui,0,0.27736531418609955
loss_iaun_gwael,0,0.00033545060276525833
loss_laer_amloth,0,0.0006600065378457956
loss_toll_perian,0,0.7106499459754698
lossen_aear_faun,0,0.34842040863030216
luith_fast_aear,0,0.00044035416424943687
maethor_tobas_laug,0,0.0006223295354467168
magol_mund_baug,0,0.001530156800470519
magor_hend_amarth,0,0.00330641353356177
melethron_graw_imrath,1,0.13956567871019104
menel_hervess_lend,0,0.0035492317763640307
mereth_faun_bass,0,0.013774153835522232
mereth_lachenn_heleg,0,9.74719688250667e-05
min_noroth_manadh,0,0.0011228515743499654
minai_uruk_rochir,0,0.00043742317545108686
minas_lain_cirion,0,0.01534598923070927
mindon_tang_firion,0,0.0013555119415508705
minuial_meril_salab,0,0.018564713110021627
morgul_ennorath_magor,0,0.00748676354122686
morn_sogannen_midh,0,0.027031716093977157
muinthel_iphant_tathar,0,0.00017505759273523283
nadhras_galas_nestad,0,0.0005581886342359903
nagol_lavan_salab,0,0.016237207333565193
nana_Mithrim_fuin,0,0.00031170031041928835
nana_lost_luin,0,0.05490740282424371
narthan_hub_daen,0,0.0009655118450807823
nimbrethil_fern_aphadrim,0,0.00011386095750270127
noroth_hend_grond,0,0.0002728449961684586
nothrim_ninglor_tinuviel,0,0.00016630718895929638
paich_ithildin_gorn,0,0.00014550761675528176
panas_magol_loss,0,0.26223633816214026
panas_pilin_ah,0,0.00014148188743013767
parf_Ennor_idhren,0,0.00020020525463241223
pennas_baneth_ingem,0,6.54648677177917e-05
per_baug_cund,0,0.0011725160355841157
pess_ank_cabor,0,0.00011457404315196371
rach_Gonhir_rom,0,0.0011285558615537806
raef_lossen_panas,0,0.026931996793425575
ram_haeron_imrath,0,0.001517342672964606
raug_parf_ungol,0,0.00012830293017821227
rhach_aeglir_midh,0,0.002540662695970014
rhach_aeruil_glandagol,0,7.744535458712098e-05
rhosc_menel_eirien,0,0.00016422313814939269
rhosc_meril_uir,0,0.01176336710946116
rhun_anwar_iaun,1,0.1587785941460356
rhun_gwador_toll,0,0.002220437349379771
rist_lacha_hal,0,0.0003680447558576007
rochir_Sindarin_merilin,0,0.020452474067110964
rovalug_adel_tamin,0,0.0010395951469112019
rovalug_drego_lachenn,0,0.0006375390795574181
rovalug_imlad_alagos,0,0.0016567345332900321
rudh_hul_cair,0,0.0001427033925284234
ruith_rochben_aes,0,0.000712633714394007
rusc_erchion_balrog,1,0.6412456240265703
saelor_glass_cenedril,1,0.051291716235769495
saer_imrath_gorn,0,0.0006575380087704805
saig_Rochirrim_haust,0,0.1137883474849185
saig_sammar_faen,0,0.009861040773454588
sammar_gond_fast,0,0.0001997527121836586
sirion_lobor_angos,0,0.00044959567632136925
soga_yll_cirdan,0,0.00026144738753723043
talraph_glamor_galad,0,0.00015516961741306537
tathar_noroth_thor,0,0.0001289611916677928
thamas_gwilwileth_cund,0,0.031161075015187202
thamas_minas_tavor,0,4.534029217348252e-05
thamas_sammar_ira,0,0.0004436381955823174
thangail_fae_riel,0,0.01561766824345051
thor_cabor_eilian,0,0.00330784380516628
thor_ennorath_iar,0,0.014321137053214304
thor_lobor_hand,0,0.002856387612622174
thul_neledh_nur,0,0.00294659001718486
tinuviel_randir_cuil,0,0.15167544878866762
tinuviel_tamin_melethron,0,0.01583700438069374
tirith_amath_mil,0,0.0016669503303215682
Druadan_lorn_morgul,0,0.023934200772878236
Eluwaith_lain_curunir,0,0.00039814734519495737
Eru_saelor_tegilbor,1,0.06158637354813417
Mithrim_merilin_gwachaedir,0,0.02030807353210106
Rochirrim_pent_gil,0,0.004099777151678561
Sindarin_rusc_glamog,0,0.004404559482088534
acharn_nost_mil,0,0.0013968845157103986
acharn_uir_bregedur,0,0.030703321335087408
adab_Gonhir_gwanur,0,0.00012128850309589556
adar_inias_hand,0,0.008569854832210906
aerlinn_raef_nimbrethil,0,0.008112150315245958
aes_perian_fae,0,0.00014813156039476772
aes_rhovan_erchion,0,0.01601467700663868
ah_fervain_Ennor,0,0.00020644840584522158
ah_mir_Mithrim,0,5.376211027373642e-05
amarth_ai_Gonhir,0,0.0007127523753916767
amarth_heledir_gil,0,0.0001987048172968526
amath_celon_agarwaen,0,5.241000808397714e-05
anann_rom_anwar,0,0.897910898564318
angos_tamin_haust,0,0.00013604912799298607
ank_fast_luithien,0,0.0009948885570130737
ank_glandagol_law,0,0.0006252340901964053
anwar_gas_gaw,0,0.000581459820233668
aphadrim_lain_minai,0,0.00010430271382387045
aran_aear_muinthel,0,0.0007647895731629604
aras_Elrim_Gwathuirim,0,0.7876057210572567
badhor_firiel_tinnu,0,0.07240286113069509
bain_gobennas_minas,0,0.0014753385261186724
cabor_paich_galad,0,0.0006767042265383249
calad_laug_erchion,0,0.008612036419800875
callon_thangail_aerlinn,0,0.0005582166537183916
certh_adel_imlad,0,0.002225135051909012
certh_curunir_luith,0,0.00015026467481514167
cirdan_luith_maethor,0,0.0031284396874987574
cirion_cair_echad,0,0.03374892484914993
cugu_ruith_toll,0,0.0005025377445133896
cuil_magor_andrann,0,0.0011990310964800305
daen_saelor_gil,0,0.003047701501623982
dagnir_archam_raegdan,0,0.00031604277515145284
edlothiad_Ennor_graw,0,0.7195267327311796
elvellon_gador_fern,0,0.001749670707325704
erchion_lobor_hwiniol,1,0.04091940497830341
eryn_roch_tann,0,0.4362798912685776
fang_aegas_fervain,0,0.000314780483479794
faradrim_yll_honeg,0,0.00017441159790921416
faun_faradrim_cae,0,0.00033337734922047246
fern_lagor_guldur,0,2.984924625819463e-05
fervain_tamin_firion,0,0.0007645382499502994
firiel_maen_sirion,0,0.005702805883564492
forodrim_dunedhel_galadhrim,0,0.001504088775489441
fuin_helegnen_rochir,0,0.00029473618140564873
galadhrim_aderthad_balrog,0,5.31265489234388e-05
galadhrim_inias_Dornhoth,0,0.00044300855192302844
galadhrim_uruk_gwend,0,0.00028309275044312906
galvorn_gador_braig,0,0.0016645958596196535
gas_magol_idhren,0,0.00035325230791864444
gil_amdir_corf,0,0.00027528381136638106
gilgalad_nidh_mir,0,0.002826703828094077
glaur_Rochirrim_aeglir,0,0.0004369585761292963
gwador_pent_faun,0,6.473505878552703e-05
gwaloth_aith_ulug,0,0.0014027514577439626
gwanur_adar_anwar,0,0.008698433753096637
gwarth_lin_lasguil,0,0.010782358079177209
gwarth_rach_magor,0,0.0003502589968883319
gwathui_gwael_heron,0,0.0001807219080778653
gwathui_navaer_glaur,1,0.5232620309565276
gwaun_naer_tamin,0,0.0001090413548070074
gwend_dol_inias,0,0.0004197631831127839
gwend_harad_lalaith,0,0.004006712741182018
gwilwileth_cair_tavor,0,0.18764487303988017
hadhod_ram_calad,0,0.0002475612010682343
hal_alae_suil,0,0.0007979880777759626
hast_eryn_ah,0,0.020321589212151627
haust_vin_uan,0,0.007229292066502352
heleg_agar_melethron,0,0.0005193623335879692
helegnen_idhren_hul,0,0.0034481953319216454
helegnen_tachol_corf,0,6.685007826994222e-05
imrad_lebed_corf,0,0.001698324671851735
imrath_gaurwaith_mil,0,0.04658242469945237
in_hervenn_malad,0,0.0016067721911467315
lain_bronwe_tamin,0,0.0014565671873938482
lain_gilgalad_pess,0,0.000761180312402516
lam_gwanur_lin,0,0.0010815925722576487
lam_lathron_talraph,0,0.0015391910105267846
laug_imrath_gaur,0,0.00017111555715512616
lebed_nadhras_iphant,0,0.0006477592677722478
lebenedh_imrad_adab,0,0.0008877628475932033
lebenedh_law_gwaloth,0,0.0017244536349167066
lhug_amlug_ithildin,0,0.02035448654552721
lin_cirion_maecheneb,0,0.07696634238809004
lossen_rovalug_luithien,0,0.0016472974746708218
luin_thor_aear,0,0.010331186075642046
lunt_gwend_imrath,0,0.034801516016221855
magol_hador_thor,0,0.026436322647298633
magor_aiglos_amon,0,6.078218810515764e-05
melethron_drafn_Gwathuirim,0,0.00033951348066898237
mil_emel_mir,0,5.187358247615525e-05
min_heleg_pethron,0,0.0026643743940573286
morgul_lembas_dam,0,0.003976779444361026
muil_bragol_aeruil,0,0.0003128856998759094
muil_inias_dunadan,0,0.00027646211323252475
muinthel_aegas_Druadan,0,0.00017992587954469884
muinthel_cuil_uan,0,0.0057969464060652655
mund_parf_Eru,0,0.002252761352745475
nana_celeb_fast,0,0.0010626158519683165
narthan_puig_haeron,0,0.04160511336166935
nell_dam_guldur,0,0.00033052353557653147
nell_rusc_roch,0,0.1733381246931293
nestad_sogannen_gobennas,0,0.0004140330038398732
nidh_pendrath_dunedhel,0,0.0019194559577113092
nim_cuin_saer,0,0.00014666416818621237
nimp_tamin_alagos,0,0.00016715938672224513
ninglor_ank_helegnen,0,0.0005328948465208736
nost_tachol_rom,0,0.06333628610379266
nur_angos_gaurwaith,0,0.00019906347183341265
pent_gobennas_achas,0,0.00464196412424711
perian_gwaun_minuial,0,0.001336278681771495
pilin_minai_bellas,0,0.001053560906598939
ram_ogol_cuil,0,6.272762366492688e-05
riel_edlothiad_elvellon,0,5.992438638122032e-05
ris_heledh_Tawarwaith,0,0.0787001562221118
ris_hud_magor,0,0.07498835632250465
rochir_eirien_tann,0,0.00047811427889639434
romru_Gwathuirim_per,0,0.00010743004136655185
romru_ithildin_alagos,0,0.001384801347900902
ruith_bain_gwachaedir,0,0.13481258792285014
rusc_emel_rist,0,0.0003443158735510681
sador_bass_tinuviel,0,0.0003226654495712348
saer_ylf_hervess,0,0.001421895670823066
saew_aglareb_rhun,0,0.0016696204698880294
saig_forodrim_bass,0,0.002046727103195475
tang_Gwathuirim_aerlinn,0,0.00028237186524425055
thamas_pethron_eilian,0,4.946897690798504e-05
thangail_aran_adan,0,0.0001579486897992187
thangail_rhun_meldir,0,0.05314765481696279
uan_bellas_iaun,0,9.388430419834098e-05
ulug_espalass_muil,0,0.0010715335332603737
vin_celeb_ruith,0,0.0009182670364754334
Dornhoth_rist_lalaith,0,0.0010452106072077797
Elrim_firiel_soga,0,0.7762905163910917
Elrim_heledir_fervain,0,0.0056052217866016385
Gwathuirim_meldir_fuin,1,0.5917522399417287
Ithil_uanui_Eluwaith,0,0.01095663909988682
Mirion_baug_angos,0,9.243577172104626e-05
Sindarin_araf_pilin,1,0.5384053958365452
adar_amlug_eryn,0,0.0012031730734101034
adel_glae_melethron,0,0.000853373268199513
aderthad_ulug_nadhras,0,0.00010022991928944108
aduial_anann_aphadrim,0,0.008234714723742338
aerlinn_nagol_bellas,0,0.04806069632112378
agor_araf_faradrim,0,0.01887750425662894
amloth_pess_gwathui,0,0.014431923791661059
amon_cirion_annon,1,0.5860722833949759
angos_celon_lain,0,0.0004963703215142227
ank_heledh_rudh,0,0.003231988762866432
anwar_gilgalad_luith,1,0.3119831779011147
anwar_raef_fervain,0,0.00017447711576142847
aranarth_gwilwileth_laer,0,0.060450915869681904
aras_minai_yll,0,0.0007358355942810519
aras_rusc_rhovan,0,0.00010936004088723556
archam_calad_lossen,0,6.230340756931118e-05
badhor_rhach_rach,0,0.010375695445833038
balrog_gil_rhosc,0,0.004122078296744936
barad_nur_gobennas,0,4.173909903422451e-05
corf_annon_talraph,0,0.0010369176298139899
cugu_mund_celeb,0,0.001117390527687296
cund_gath_loss,0,0.4683774889531739
cund_lathron_galenas,0,0.0544493478846653
cyron_amlug_lebenedh,0,0.002236958942049133
dannas_gul_bronwe,0,0.12033897693099396
dol_adan_dunadan,0,0.0014865293212355962
drafn_mund_mithren,0,0.0022354754620176024
draug_drafn_gwend,0,0.0006814404118183279
eirien_Druadan_ingem,1,0.7732205375224922
eirien_uruk_cirdan,0,0.0010624451395286239
elu_certh_lam,0,5.442697769829297e-05
emel_annon_aith,0,0.016938455078742094
erchion_alagos_thurin,0,7.637055975422123e-05
eryn_saig_cirdan,0,0.00020333438068835614
fang_gwilwileth_uan,0,0.0013629073384326925
fang_thamas_eirien,1,0.4563586968791608
fern_aerlinn_rhovan,0,0.00018877840538378078
firion_erchion_glae,0,0.02900647739541151
forodrim_Mirion_balrog,0,0.0062361140630293075
forodrim_navaer_rhach,0,0.00045397177478233617
fuin_ryn_amdir,1,0.09897989097515232
gador_Tawarwaith_rhovan,0,0.12363078273151959
gaur_barad_faradrim,0,0.00048285210956673614
gaur_galas_rach,0,0.0004697738918764954
gaurwaith_ira_fast,0,4.2855014288958446e-05
gilgalad_nothrim_alph,0,0.045401430633377385
glae_aear_minai,0,0.0021952418074169216
glae_anwar_adab,0,0.0003917937225921932
glandagol_gwael_gaur,0,0.0008216561517502294
gli_cirdan_lobor,0,0.06756848234734074
graw_anann_uir,0,0.0014582653896508366
gwael_saer_lebenedh,0,0.00022887822542688567
gwarth_lorn_lost,0,0.0005398738643968145
gwilwileth_dirnaith_lagor,0,0.001333609613367436
hadhod_annon_agarwaen,0,0.04877389213533101
haeron_pendrath_gwaloth,0,0.0010380437972573747
haradrim_pess_gwarth,0,0.004248128214866158
haust_fuin_paich,0,0.0037581886050519356
helegnen_rovalug_anwar,0,0.00030583622822285937
hervenn_Gonhir_eryn,0,0.0005652506012915427
hervenn_alae_braig,0,0.000274926910961964
hud_uanui_ira,0,0.01760521364910099
iaun_gil_cuin,0,0.0034197240612769885
imlad_heron_lang,0,0.0005327990576782836
ist_erchion_cyron,0,0.00865132088190231
ithron_galvorn_gaur,1,0.187638717077967
lacha_amlug_braig,0,0.03116600672772804
lacha_duin_uanui,0,0.0004612187460835594
lachenn_galenas_tamin,0,0.16591157811959398
laer_gellui_gador,0,0.0014185938948241032
lam_aegas_romru,0,0.008448587213627625
lass_suil_aiglos,0,0.0012658498655761495
lavan_peredhel_pilin,0,0.006861181046177663
law_soga_Tawarwaith,0,0.005121794539313804
lebdas_noroth_ang,0,0.0008496231370255386
lebenedh_aith_aear,0,0.0005776173208844459
lembas_hast_helegnen,0,0.0008863808083916214
lobor_gwachaedir_emel,0,0.018004030836872183
lost_muil_cabed,0,0.007030967190651217
lost_ulug_aeglir,0,0.005315983118379906
lunt_thul_Sindarin,0,0.00297086392909688
maethor_ah_haeron,0,0.0003095813457483891
mereth_iphant_gil,0,0.0024380318909524488
mil_ris_lain,0,0.0006134335840775742
minai_lebed_eilian,0,0.0009695259754709869
morn_naer_fang,0,0.00034492249574745047
muil_Gwathuirim_espalass,0,0.0217629616830498
nana_aith_eglan,0,0.00010586831768229625
narthan_suil_araf,0,0.0008446507520038668
neledh_nell_cuin,0,0.014299854617962807
nell_ithildin_uir,0,0.017560372454114292
nestad_ablad_rach,0,0.0024047989362227826
nidh_ram_achas,0,0.0025181637512580487
nim_lossen_lang,0,0.020888187156957092
onodrim_dirnaith_minas,0,0.048922110428361414
onodrim_ulug_lobor,0,0.011507595454517405
panas_salph_raug,0,0.0017756171915252023
panas_soga_gador,0,8.014271786793329e-05
peredhel_aeruil_forodrim,0,0.01721445924329307
perian_lagor_luithien,0,6.365567266872901e-05
pethron_Elrim_rochben,0,0.0005839780665536996
pethron_neledh_glae,0,0.005899817537122774
pod_gondrath_archam,0,0.0002196637899593906
pod_iar_celeb,0,0.06784367624438774
raef_Mirion_lebed,1,0.30302079967923556
randir_dam_ennorath,0,0.6657275660652487
rhosc_minai_hend,0,0.0001908035425316279
rhosc_noroth_bragol,0,0.00018882545283240064
rhun_fang_tavor,0,0.008054958244862478
rom_raef_lavan,0,0.001811237995539741
ruith_cuil_fast,0,0.0014040255748982127
rust_hador_parf,0,0.001491246805558186
ryn_thamas_imrath,0,0.0014955671976931504
sador_lin_eilian,0,0.2247272016483426
saer_aith_talraph,0,0.0012379267858402263
saig_idhren_daen,0,0.43435941907669734
salab_heledh_Rochirrim,0,0.001649758239720111
salab_hu_maethor,0,0.0069232523651663455
salab_hwiniol_ira,0,0.017891105678354714
salab_tirith_Ithil,1,0.0024574129451522455
sammar_idhren_nath,0,0.006109197964353375
sirion_peredhel_suil,0,0.04538548579440597
soga_hador_hadhod,0,0.043154391861645894
soga_ylf_gas,0,0.01878930401138861
tachol_hast_lam,0,0.001590136024813161
tachol_saig_lorn,0,0.011078909635753397
thangail_dol_sirion,0,0.0011703892987196915
thangail_hend_nadhras,0,0.016590017450987444
thurin_aegas_bregedur,1,0.46786984068674836
thurin_pent_minuial,0,0.0002915352824640741
thurin_rust_luin,0,0.0004809444383647708
